title,url,director,casts,rating_num,language,country,type,year,image
去年烟花特别多,https://movie.douban.com/subject/1304879/,['陈果'],"['何华超', '李灿森', '谷祖琳', '露比']",8.1,['粤语'],['中国香港'],['剧情'],['1998'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p796235683.jpg']
马利和我,https://movie.douban.com/subject/2297275/,['大卫·弗兰科尔'],"['欧文·威尔逊', '詹妮弗·安妮斯顿', '埃里克·迪恩', '凯瑟琳·特纳', '艾伦·阿金']",7.9,['英语'],['美国'],"['剧情', '喜剧', '爱情']",['2008'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p957046790.jpg']
八面埋伏,https://movie.douban.com/subject/1309064/,['雷尼·哈林'],"['凯瑟琳·莫里斯', '约翰尼·李·米勒', '', '克里斯蒂安·史莱特', '方·基默']",7.6,['英语'],"['荷兰', '英国', '美国']","['剧情', '悬疑', '惊悚', '犯罪']",['2004'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854543139.jpg']
我们都无法成为大人,https://movie.douban.com/subject/35259430/,['森义仁'],"['森山未来', '伊藤沙莉', '东出昌大', '浅野堇', '筱原笃']",7.5,['日语'],['日本'],['爱情'],['2021'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2675838753.jpg']
波拉特,https://movie.douban.com/subject/1870044/,['拉里·查尔斯'],"['萨莎·拜伦·科恩', '肯·戴维蒂安', '路奈尔·坎贝尔', '帕米拉·安德森', '简·帕雷特']",7.4,"['英语', '罗马尼亚语', '希伯来语', '波兰语', '亚美尼亚语']","['美国', '英国']",['喜剧'],['2006'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499955827.jpg']
副作用,https://movie.douban.com/subject/10438691/,['史蒂文·索德伯格'],"['裘德·洛', '鲁妮·玛拉', '查宁·塔图姆', '凯瑟琳·泽塔-琼斯', '凡妮莎·肖']",7.4,"['英语', '法语']",['美国'],"['剧情', '惊悚', '犯罪']",['2013'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1927063194.jpg']
二十四城记,https://movie.douban.com/subject/3053521/,['贾樟柯'],"['吕丽萍', '陈冲', '赵涛', '陈建斌']",7.4,"['汉语普通话', '四川话', '上海话', '东北话']","['中国大陆', '中国香港', '日本']",['剧情'],['2008'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567418569.jpg']
时空罪恶,https://movie.douban.com/subject/2301242/,['那奇欧·维加隆多'],"['卡拉·埃莱哈尔德', '巴巴拉·戈纳加', '那奇欧·维加隆多', 'Juan Inciarte']",7.3,['西班牙语'],['西班牙'],"['剧情', '科幻', '悬疑', '惊悚']",['2007'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1533792590.jpg']
天方异谈,https://movie.douban.com/subject/30387441/,"['周浩晖', '傅逸聪']","['葛布', '小爱', '王初伊', '黄垲翔']",7.2,['汉语普通话'],['中国大陆'],"['剧情', '悬疑', '奇幻']",['2018'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2540946818.jpg']
茉莉牌局,https://movie.douban.com/subject/26704137/,['艾伦·索金'],"['杰西卡·查斯坦', '伊德里斯·艾尔巴', '凯文·科斯特纳', '迈克尔·塞拉', '杰瑞米·斯特朗']",7.2,['英语'],"['美国', '中国大陆', '加拿大']","['剧情', '传记', '犯罪']",['2017'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2499148863.jpg']
捉贼记,https://movie.douban.com/subject/1295622/,['阿尔弗雷德·希区柯克'],"['加里·格兰特', '格蕾丝·凯利', '洁茜·罗伊丝·兰迪斯', '约翰·威廉姆斯', '夏尔·瓦内尔']",7.2,"['英语', '法语']",['美国'],"['爱情', '悬疑', '惊悚', '犯罪']",['1955'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1543980657.jpg']
星际之门,https://movie.douban.com/subject/1302209/,['罗兰·艾默里奇'],"['詹姆斯·斯派德', '库尔特·拉塞尔', '艾利希斯·克鲁兹', '韦薇卡·琳德佛斯', '杰曼·翰苏']",7.2,"['英语', '挪威语', '瑞典语']","['法国', '美国']","['动作', '科幻', '奇幻', '冒险']",['1994'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p460477140.jpg']
烈火战车,https://movie.douban.com/subject/1295316/,['尔冬升'],"['刘德华', '梁咏琪', '吴大维', '秦沛', '钱嘉乐']",7.1,['粤语'],['中国香港'],"['剧情', '动作']",['1995'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2617731352.jpg']
决战猩球,https://movie.douban.com/subject/1304338/,['蒂姆·波顿'],"['马克·沃尔伯格', '蒂姆·罗斯', '海伦娜·伯翰·卡特', '迈克·克拉克·邓肯', '保罗·吉亚玛提']",6.9,['英语'],['美国'],"['动作', '科幻', '惊悚', '冒险']",['2001'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1593992535.jpg']
电梯里的恶魔,https://movie.douban.com/subject/3268171/,['约翰·埃里克·道达尔'],"['克里斯·梅西纳', '罗根·马歇尔-格林', '珍妮·奥哈拉', '博亚娜·诺瓦科维奇', '博基姆·伍德拜因']",6.5,['英语'],['美国'],"['悬疑', '惊悚', '恐怖']",['2010'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p576334028.jpg']
龙在天涯,https://movie.douban.com/subject/1294227/,['邓衍成'],"['李连杰', '狄威', '利智', '周星驰', '方平']",6.5,['粤语'],['中国香港'],['动作'],['1989'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2167152154.jpg']
鬼三惊,https://movie.douban.com/subject/11610998/,"['伊萨拉·纳迪', '卡洛堤·奈金塔隆', '皮查农·塔玛杰拉']","['阿萍雅·萨库尔加伦苏', '霍嘉丝·芝华顾', '查克利·彦纳姆', '雷·麦克唐纳', '彼得·奈特']",6.5,['泰语'],['泰国'],['恐怖'],['2012'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173981092.jpg']
回廊亭杀人事件,https://movie.douban.com/subject/23009942/,['山本刚义'],"['常盘贵子', '田中圭', '田中哲司', '古明华', '内藤刚志']",6.2,['日语'],['日本'],['悬疑'],['2011'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2456962899.jpg']
黎明时分的年轻人们,https://movie.douban.com/subject/35358434/,['松本花奈'],"['北村匠海', '黑岛结菜', '井上祐贵', '高桥瞳', '滨田麻里']",6.0,['日语'],['日本'],"['剧情', '爱情']",['2021'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2739068430.jpg']
欧洲攻略,https://movie.douban.com/subject/26351812/,['马楚成'],"['梁朝伟', '唐嫣', '杜鹃', '林子祥', '华栖龙']",3.5,"['粤语', '英语', '汉语普通话', '意大利语', '克林贡语']","['中国大陆', '英国']","['喜剧', '动作', '爱情']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528361594.jpg']
素人特工,https://movie.douban.com/subject/27155276/,['袁锦麟'],"['王大陆', '张榕容', '米拉·乔沃维奇', '许魏洲', '刘美彤']",3.3,['汉语普通话'],['中国大陆'],"['喜剧', '动作', '冒险']",['2019'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560447448.jpg']
暗夜骑士,https://movie.douban.com/subject/35358814/,['丹尼尔·卡尔帕索罗'],"['卡洛斯·巴登', '大卫·哈克', '阿莱克斯·莫尔纳', '贝戈尼亚·瓦加斯', '帕特里夏·维柯']",,['西班牙语'],['西班牙'],"['动作', '惊悚', '犯罪', '冒险']",['2022'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2874619270.jpg']
回归,https://movie.douban.com/subject/1308074/,['安德烈·兹维亚金采夫'],"['弗拉迪米尔·加林', '伊万·杜布朗拉沃夫', '康斯坦丁·拉夫罗年科', '娜塔莉娅·弗多维娜', '加林娜·波波娃']",8.6,['俄语'],['俄罗斯'],"['剧情', '家庭']",['2003'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2493692221.jpg']
沉默的教室,https://movie.douban.com/subject/27608785/,['拉斯·克劳梅'],"['乔纳斯·达斯勒', '汤姆·格兰门兹', '米夏埃尔·格维斯戴克', '罗夫·凯尼斯', '布尔格哈特·克劳斯纳']",8.4,['德语'],['德国'],"['剧情', '历史']",['2018'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2513164684.jpg']
鸟人,https://movie.douban.com/subject/1298638/,['艾伦·帕克'],"['马修·莫迪恩', '尼古拉斯·凯奇', '约翰·哈金斯', '凯伦·杨', '布鲁诺·柯比']",8.3,['英语'],['美国'],"['剧情', '战争']",['1984'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2493006331.jpg']
大而不倒,https://movie.douban.com/subject/6013501/,['柯蒂斯·汉森'],"['詹姆斯·伍兹', '约翰·赫德', '威廉·赫特', '艾米·卡尔森', '托弗·戈瑞斯']",8.3,['英语'],['美国'],"['剧情', '传记', '历史']",['2011'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1010261467.jpg']
怒海潜将,https://movie.douban.com/subject/1293400/,['小乔治·提尔曼'],"['罗伯特·德尼罗', '小库珀·古丁', '查理兹·塞隆', '里昂·拉瑟姆', '杜勒·希尔']",8.3,['英语'],['美国'],"['剧情', '传记']",['2000'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p854347722.jpg']
汉娜·阿伦特,https://movie.douban.com/subject/10748498/,['玛加蕾特·冯·特罗塔'],"['巴巴拉·苏科瓦', '珍妮·麦克蒂尔', '尤莉亚·延奇', '尼古拉斯·伍德森', '乌尔里希·诺登']",8.2,"['德语', '英语', '法语', '希伯来语', '拉丁语']","['德国', '卢森堡', '法国']","['剧情', '传记']",['2012'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1865907521.jpg']
斯巴达克斯,https://movie.douban.com/subject/1298366/,['斯坦利·库布里克'],"['柯克·道格拉斯', '劳伦斯·奥利弗', '简·西蒙斯', '查尔斯·劳顿', '彼得·乌斯蒂诺夫']",8.1,['英语'],['美国'],"['剧情', '动作', '传记', '历史', '冒险']",['1960'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573968464.jpg']
狂凶记,https://movie.douban.com/subject/1295820/,['阿尔弗雷德·希区柯克'],"['乔·芬奇', '巴里·福斯特', '芭芭拉·雷吉-亨特', '安娜·玛西', '亚历克·马克温']",7.9,['英语'],['英国'],"['惊悚', '犯罪']",['1972'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2359406828.jpg']
克莱尔的膝盖,https://movie.douban.com/subject/1294915/,['埃里克·侯麦'],"['让-克洛德·布里亚利', '碧翠丝·罗曼德', '洛朗丝·德莫纳汉', '法布莱斯·鲁奇尼', '奥罗拉·康纽']",7.8,['法语'],['法国'],"['剧情', '爱情']",['1970'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2554679911.jpg']
天际行者,https://movie.douban.com/subject/26654145/,['德米特里·基谢廖夫'],"['叶甫盖尼·米罗诺夫', '康斯坦丁·哈宾斯基', '弗拉基米尔·伊林', '亚历山德拉·乌尔苏利亚科', '叶莲娜·维克托罗夫娜·帕诺娃']",7.8,['俄语'],['俄罗斯'],"['剧情', '历史', '冒险']",['2017'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2458609703.jpg']
洛奇4,https://movie.douban.com/subject/1297445/,['西尔维斯特·史泰龙'],"['西尔维斯特·史泰龙', '塔莉娅·夏尔', '波特·杨', '卡尔·韦瑟斯', '布里吉特·尼尔森']",7.7,"['英语', '俄语']",['美国'],"['剧情', '动作', '运动']",['1985'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2199972853.jpg']
地心营救,https://movie.douban.com/subject/10568385/,['派翠西亚·里根'],"['安东尼奥·班德拉斯', '朱丽叶·比诺什', '罗德里戈·桑托罗', '娜奥米·斯科特', '科特·德·巴勃罗']",7.5,"['英语', '西班牙语']","['美国', '智利']","['剧情', '传记', '历史']",['2015'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2316133145.jpg']
甜心先生,https://movie.douban.com/subject/1293158/,['卡梅伦·克罗'],"['汤姆·克鲁斯', '小库珀·古丁', '蕾妮·齐薇格', '凯利·普雷斯顿', '杰瑞·奥康奈尔']",7.5,"['英语', '美国手语']",['美国'],"['剧情', '喜剧', '爱情', '运动']",['1996'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p494586571.jpg']
大丈夫日记,https://movie.douban.com/subject/1295675/,['楚原'],"['周润发', '王祖贤', '叶倩文', '李子雄', '郑则仕']",7.5,['粤语'],['中国香港'],"['喜剧', '爱情']",['1988'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2258660233.jpg']
世界,https://movie.douban.com/subject/1309087/,['贾樟柯'],"['赵涛', '成泰燊', '黄依群', '王宏伟', '梁景东']",7.5,"['汉语普通话', '晋语', '俄语', '英语']","['中国大陆', '日本', '法国']",['剧情'],['2004'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p520165154.jpg']
公众之敌,https://movie.douban.com/subject/2369549/,['迈克尔·曼'],"['约翰尼·德普', '克里斯蒂安·贝尔', '玛丽昂·歌迪亚', '比利·克鲁德普', '吉奥瓦尼·瑞比西']",7.4,['英语'],"['美国', '日本']","['剧情', '传记', '历史', '犯罪']",['2009'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p825100239.jpg']
创可贴,https://movie.douban.com/subject/10439235/,['郑基训'],"['高修', '韩孝周', '安智惠', '劉弼蘭', '金成伍']",7.4,['韩语'],['韩国'],"['剧情', '喜剧', '爱情']",['2012'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1768410538.jpg']
自杀小队：严厉惩罚,https://movie.douban.com/subject/27098363/,['刘山姆'],"['克里斯蒂安·史莱特', '凡妮莎·威廉斯', '比利·布朗', '克里斯汀·鲍尔', '吉迪恩·埃默里']",7.4,['英语'],['美国'],"['动作', '动画']",['2018'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2519085369.jpg']
一个头两个大,https://movie.douban.com/subject/1293899/,"['博比·法雷里', '彼得·法雷里']","['金·凯瑞', '蕾妮·齐薇格', '安东尼·安德森', '杰罗德·米克森', '克里斯·库珀']",7.3,"['英语', '德语']",['美国'],['喜剧'],['2000'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p853041170.jpg']
象棋的故事,https://movie.douban.com/subject/35090397/,['菲利普·施特尔茨尔'],"['奥利弗·马苏奇', '比吉特·米尼希迈尔', '拉斐尔·斯塔霍维亚克', '马蕾茜·里格纳', '约翰内斯·赛勒']",7.4,['德语'],"['德国', '奥地利']","['剧情', '惊悚', '战争']",['2021'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2639095433.jpg']
恐吓运动,https://movie.douban.com/subject/26649095/,"['卡梅伦·凯恩斯', '科林·凯恩斯']","['梅根·沃纳', '伊恩 麦杜思', '奥利维亚·德容格', '乔什·邝·塔特', '帕特里克·哈维']",7.1,['英语'],['澳大利亚'],['恐怖'],['2016'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2357224248.jpg']
云水谣,https://movie.douban.com/subject/1949811/,['尹力'],"['陈坤', '李冰冰', '归亚蕾', '秦汉', '梁洛施']",6.9,['汉语普通话'],"['中国大陆', '中国台湾']","['剧情', '爱情', '战争']",['2006'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p787213786.jpg']
阿黛拉的非凡冒险,https://movie.douban.com/subject/3628370/,['吕克·贝松'],"['露易丝·布尔昆', '马修·阿马立克', '吉尔·勒卢什', '让-保罗·卢弗', '杰克·纳瑟斯安']",6.8,"['法语', '英语', '西班牙语']","['法国', '美国']","['喜剧', '奇幻', '冒险']",['2010'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p574618287.jpg']
最佳损友,https://movie.douban.com/subject/1304382/,['王晶'],"['刘德华', '陈百祥', '冯淬帆', '邱淑贞', '陈玉莲']",6.8,['粤语'],['中国香港'],['喜剧'],['1988'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2623313201.jpg']
人皮灯笼,https://movie.douban.com/subject/1448703/,['刘伟强'],"['梁家辉', '邱淑贞', '黄光亮', '张耀扬', '苑琼丹']",6.8,['粤语'],['中国香港'],"['剧情', '惊悚']",['1993'],['https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2332513174.jpg']
美人鱼,https://movie.douban.com/subject/1580620/,['伊丽莎白·艾伦'],"['艾玛·罗伯茨', '乔安娜·利维斯克', '萨拉·帕克斯顿', '杰克·麦克道曼', '阿莉尔·凯贝尔']",6.6,['英语'],['美国'],"['喜剧', '爱情', '家庭', '奇幻']",['2006'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1194162603.jpg']
童梦奇缘,https://movie.douban.com/subject/1427834/,['陈德森'],"['刘德华', '莫文蔚', '林家栋', '黄日华', '应采儿']",6.5,['粤语'],"['中国大陆', '中国香港']","['剧情', '喜剧', '科幻', '奇幻']",['2005'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p486824798.jpg']
鬼影特攻：以暴制暴,https://movie.douban.com/subject/30163500/,['迈克尔·贝'],"['瑞安·雷诺兹', '本·哈迪', '梅拉尼·罗兰', '阿德里娅·阿霍纳', '戴夫·弗兰科']",6.4,"['英语', '土库曼语', '粤语', '意大利语', '西班牙语', '乌克兰语', '法语']",['美国'],"['动作', '惊悚']",['2019'],['https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2599312600.jpg']
那些女人,https://movie.douban.com/subject/26574965/,"['吴贻弓', '江平', '李作楠']","['何赛飞', '胡可', '殷桃', '白冰', '谢林彤']",6.0,['汉语普通话'],['中国大陆'],['剧情'],['2018'],['https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2530146643.jpg']
恐惧街,https://movie.douban.com/subject/27089580/,['丽恩·贾尼埃克'],"['基亚娜·马德拉', '奥利维亚·韦尔奇', '玛雅·霍克', '小本杰明·弗洛雷斯', '朱莉娅·雷沃尔德']",5.9,['英语'],['美国'],"['悬疑', '恐怖']",['2021'],['https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2665617507.jpg']
